,xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
1966,154,45,178,67,with_mask,maksssksksss474,400,267,maksssksksss474.xml,maksssksksss474.png,maksssksksss474-1966.png
1967,238,21,260,47,with_mask,maksssksksss474,400,267,maksssksksss474.xml,maksssksksss474.png,maksssksksss474-1967.png
1968,45,69,73,96,with_mask,maksssksksss475,400,267,maksssksksss475.xml,maksssksksss475.png,maksssksksss475-1968.png
1969,109,80,134,109,with_mask,maksssksksss475,400,267,maksssksksss475.xml,maksssksksss475.png,maksssksksss475-1969.png
1970,164,64,198,100,with_mask,maksssksksss475,400,267,maksssksksss475.xml,maksssksksss475.png,maksssksksss475-1970.png
1971,243,96,267,127,with_mask,maksssksksss475,400,267,maksssksksss475.xml,maksssksksss475.png,maksssksksss475-1971.png
1972,303,84,339,130,without_mask,maksssksksss475,400,267,maksssksksss475.xml,maksssksksss475.png,maksssksksss475-1972.png
1973,350,67,372,105,with_mask,maksssksksss475,400,267,maksssksksss475.xml,maksssksksss475.png,maksssksksss475-1973.png
1974,353,17,381,51,with_mask,maksssksksss476,400,267,maksssksksss476.xml,maksssksksss476.png,maksssksksss476-1974.png
1975,210,40,238,68,with_mask,maksssksksss476,400,267,maksssksksss476.xml,maksssksksss476.png,maksssksksss476-1975.png
1976,17,72,41,97,with_mask,maksssksksss476,400,267,maksssksksss476.xml,maksssksksss476.png,maksssksksss476-1976.png
1977,105,61,129,86,with_mask,maksssksksss476,400,267,maksssksksss476.xml,maksssksksss476.png,maksssksksss476-1977.png
1978,94,116,118,152,with_mask,maksssksksss476,400,267,maksssksksss476.xml,maksssksksss476.png,maksssksksss476-1978.png
1979,286,52,309,76,without_mask,maksssksksss476,400,267,maksssksksss476.xml,maksssksksss476.png,maksssksksss476-1979.png
1980,116,110,143,138,without_mask,maksssksksss476,400,267,maksssksksss476.xml,maksssksksss476.png,maksssksksss476-1980.png
1981,36,15,52,33,without_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1981.png
1982,62,49,81,67,without_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1982.png
1983,57,90,78,111,without_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1983.png
1984,45,138,65,157,with_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1984.png
1985,181,32,198,50,without_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1985.png
1986,162,73,182,91,with_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1986.png
1987,179,99,198,117,with_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1987.png
1988,168,144,189,165,with_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1988.png
1989,288,9,306,26,with_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1989.png
1990,319,36,339,53,with_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1990.png
1991,315,71,332,85,without_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1991.png
1992,273,105,291,124,without_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1992.png
1993,308,162,328,173,with_mask,maksssksksss477,400,267,maksssksksss477.xml,maksssksksss477.png,maksssksksss477-1993.png
1994,36,102,157,243,with_mask,maksssksksss478,400,400,maksssksksss478.xml,maksssksksss478.png,maksssksksss478-1994.png
1995,246,134,362,250,with_mask,maksssksksss478,400,400,maksssksksss478.xml,maksssksksss478.png,maksssksksss478-1995.png
1996,116,156,225,302,with_mask,maksssksksss479,301,400,maksssksksss479.xml,maksssksksss479.png,maksssksksss479-1996.png
1997,85,152,190,279,without_mask,maksssksksss48,301,400,maksssksksss48.xml,maksssksksss48.png,maksssksksss48-1997.png
1998,133,189,243,341,with_mask,maksssksksss480,301,400,maksssksksss480.xml,maksssksksss480.png,maksssksksss480-1998.png
1999,13,87,35,108,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-1999.png
2000,39,92,65,118,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-2000.png
2001,98,98,117,117,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-2001.png
2002,208,67,235,97,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-2002.png
2003,160,88,172,102,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-2003.png
2004,40,246,135,364,without_mask,maksssksksss482,301,400,maksssksksss482.xml,maksssksksss482.png,maksssksksss482-2004.png
2005,115,47,157,87,with_mask,maksssksksss483,400,267,maksssksksss483.xml,maksssksksss483.png,maksssksksss483-2005.png
2006,186,90,231,130,with_mask,maksssksksss483,400,267,maksssksksss483.xml,maksssksksss483.png,maksssksksss483-2006.png
2007,307,42,347,84,with_mask,maksssksksss483,400,267,maksssksksss483.xml,maksssksksss483.png,maksssksksss483-2007.png
2008,69,64,89,81,without_mask,maksssksksss483,400,267,maksssksksss483.xml,maksssksksss483.png,maksssksksss483-2008.png
2009,82,52,141,115,mask_incorrectly_worn,maksssksksss484,267,400,maksssksksss484.xml,maksssksksss484.png,maksssksksss484-2009.png
2010,142,280,225,387,with_mask,maksssksksss485,301,400,maksssksksss485.xml,maksssksksss485.png,maksssksksss485-2010.png
2011,94,89,98,92,with_mask,maksssksksss486,400,217,maksssksksss486.xml,maksssksksss486.png,maksssksksss486-2011.png
2012,18,92,26,98,without_mask,maksssksksss486,400,217,maksssksksss486.xml,maksssksksss486.png,maksssksksss486-2012.png
2013,116,87,124,94,without_mask,maksssksksss486,400,217,maksssksksss486.xml,maksssksksss486.png,maksssksksss486-2013.png
2014,142,70,164,92,with_mask,maksssksksss486,400,217,maksssksksss486.xml,maksssksksss486.png,maksssksksss486-2014.png
2015,192,90,212,109,with_mask,maksssksksss486,400,217,maksssksksss486.xml,maksssksksss486.png,maksssksksss486-2015.png
2016,259,99,274,112,with_mask,maksssksksss486,400,217,maksssksksss486.xml,maksssksksss486.png,maksssksksss486-2016.png
2017,229,92,237,99,without_mask,maksssksksss486,400,217,maksssksksss486.xml,maksssksksss486.png,maksssksksss486-2017.png
2018,376,96,384,102,with_mask,maksssksksss486,400,217,maksssksksss486.xml,maksssksksss486.png,maksssksksss486-2018.png
2019,2,104,47,156,without_mask,maksssksksss487,400,267,maksssksksss487.xml,maksssksksss487.png,maksssksksss487-2019.png
2020,51,61,121,133,with_mask,maksssksksss487,400,267,maksssksksss487.xml,maksssksksss487.png,maksssksksss487-2020.png
2021,159,79,218,140,with_mask,maksssksksss487,400,267,maksssksksss487.xml,maksssksksss487.png,maksssksksss487-2021.png
2022,215,81,270,139,with_mask,maksssksksss487,400,267,maksssksksss487.xml,maksssksksss487.png,maksssksksss487-2022.png
2023,288,58,349,119,with_mask,maksssksksss487,400,267,maksssksksss487.xml,maksssksksss487.png,maksssksksss487-2023.png
2024,188,51,211,76,with_mask,maksssksksss488,400,267,maksssksksss488.xml,maksssksksss488.png,maksssksksss488-2024.png
2025,41,54,64,78,with_mask,maksssksksss488,400,267,maksssksksss488.xml,maksssksksss488.png,maksssksksss488-2025.png
2026,46,37,66,55,with_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2026.png
2027,129,51,158,70,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2027.png
2028,192,52,203,64,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2028.png
2029,272,47,281,56,with_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2029.png
2030,290,46,317,64,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2030.png
2031,330,47,337,54,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2031.png
2032,342,41,363,58,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2032.png
2033,373,41,387,52,without_mask,maksssksksss489,400,211,maksssksksss489.xml,maksssksksss489.png,maksssksksss489-2033.png
2034,352,102,370,123,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-2034.png
2035,272,33,289,51,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-2035.png
2036,188,124,206,143,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-2036.png
2037,20,54,41,72,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-2037.png
2038,123,68,141,87,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-2038.png
2039,157,45,173,63,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-2039.png
2040,95,211,113,225,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-2040.png
2041,225,181,240,200,without_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-2041.png
2042,85,149,212,280,with_mask,maksssksksss490,301,400,maksssksksss490.xml,maksssksksss490.png,maksssksksss490-2042.png
2043,125,132,220,264,with_mask,maksssksksss491,301,400,maksssksksss491.xml,maksssksksss491.png,maksssksksss491-2043.png
2044,60,154,161,278,with_mask,maksssksksss492,301,400,maksssksksss492.xml,maksssksksss492.png,maksssksksss492-2044.png
2045,62,165,182,315,with_mask,maksssksksss493,301,400,maksssksksss493.xml,maksssksksss493.png,maksssksksss493-2045.png
2046,91,80,163,158,with_mask,maksssksksss494,267,400,maksssksksss494.xml,maksssksksss494.png,maksssksksss494-2046.png
2047,1,47,26,97,without_mask,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2047.png
2048,77,24,134,98,mask_incorrectly_worn,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2048.png
2049,99,174,168,224,with_mask,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2049.png
2050,170,64,224,125,without_mask,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2050.png
2051,224,70,267,121,with_mask,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2051.png
2052,274,61,330,122,without_mask,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2052.png
2053,291,189,356,224,with_mask,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2053.png
2054,329,117,388,181,with_mask,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2054.png
2055,351,53,389,92,without_mask,maksssksksss495,400,225,maksssksksss495.xml,maksssksksss495.png,maksssksksss495-2055.png
2056,85,97,184,207,mask_incorrectly_worn,maksssksksss496,267,400,maksssksksss496.xml,maksssksksss496.png,maksssksksss496-2056.png
2057,111,226,194,331,with_mask,maksssksksss497,301,400,maksssksksss497.xml,maksssksksss497.png,maksssksksss497-2057.png
2058,92,46,112,67,with_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2058.png
2059,151,59,163,72,with_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2059.png
2060,166,53,179,67,without_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2060.png
2061,175,76,188,86,without_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2061.png
2062,194,57,207,74,mask_incorrectly_worn,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2062.png
2063,239,53,248,64,with_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2063.png
2064,251,72,264,89,with_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2064.png
2065,292,69,306,89,with_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2065.png
2066,321,56,340,77,without_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2066.png
2067,355,67,375,90,with_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2067.png
2068,130,76,141,85,without_mask,maksssksksss498,400,272,maksssksksss498.xml,maksssksksss498.png,maksssksksss498-2068.png
2069,101,24,132,62,without_mask,maksssksksss499,400,226,maksssksksss499.xml,maksssksksss499.png,maksssksksss499-2069.png
2070,222,44,253,77,with_mask,maksssksksss499,400,226,maksssksksss499.xml,maksssksksss499.png,maksssksksss499-2070.png
2071,118,54,161,96,with_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2071.png
2072,364,30,401,66,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2072.png
2073,192,106,229,144,without_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2073.png
2074,249,95,291,139,with_mask,maksssksksss5,400,266,maksssksksss5.xml,maksssksksss5.png,maksssksksss5-2074.png
2075,206,83,238,114,with_mask,maksssksksss50,400,292,maksssksksss50.xml,maksssksksss50.png,maksssksksss50-2075.png
2076,226,51,262,82,with_mask,maksssksksss50,400,292,maksssksksss50.xml,maksssksksss50.png,maksssksksss50-2076.png
2077,113,230,216,368,with_mask,maksssksksss500,301,400,maksssksksss500.xml,maksssksksss500.png,maksssksksss500-2077.png
2078,1,41,43,125,with_mask,maksssksksss501,400,255,maksssksksss501.xml,maksssksksss501.png,maksssksksss501-2078.png
2079,48,39,118,124,with_mask,maksssksksss501,400,255,maksssksksss501.xml,maksssksksss501.png,maksssksksss501-2079.png
2080,162,47,221,123,with_mask,maksssksksss501,400,255,maksssksksss501.xml,maksssksksss501.png,maksssksksss501-2080.png
2081,242,30,298,105,with_mask,maksssksksss501,400,255,maksssksksss501.xml,maksssksksss501.png,maksssksksss501-2081.png
2082,301,51,351,118,with_mask,maksssksksss501,400,255,maksssksksss501.xml,maksssksksss501.png,maksssksksss501-2082.png
2083,357,65,401,132,with_mask,maksssksksss501,400,255,maksssksksss501.xml,maksssksksss501.png,maksssksksss501-2083.png
2084,55,72,115,136,without_mask,maksssksksss502,400,225,maksssksksss502.xml,maksssksksss502.png,maksssksksss502-2084.png
2085,112,85,155,136,with_mask,maksssksksss502,400,225,maksssksksss502.xml,maksssksksss502.png,maksssksksss502-2085.png
2086,181,56,243,126,without_mask,maksssksksss502,400,225,maksssksksss502.xml,maksssksksss502.png,maksssksksss502-2086.png
2087,347,107,398,167,with_mask,maksssksksss502,400,225,maksssksksss502.xml,maksssksksss502.png,maksssksksss502-2087.png
2088,196,141,240,182,with_mask,maksssksksss503,400,289,maksssksksss503.xml,maksssksksss503.png,maksssksksss503-2088.png
2089,245,68,294,122,with_mask,maksssksksss503,400,289,maksssksksss503.xml,maksssksksss503.png,maksssksksss503-2089.png
2090,31,170,135,296,with_mask,maksssksksss504,301,400,maksssksksss504.xml,maksssksksss504.png,maksssksksss504-2090.png
2091,60,107,170,218,with_mask,maksssksksss505,267,400,maksssksksss505.xml,maksssksksss505.png,maksssksksss505-2091.png
2092,79,79,272,269,with_mask,maksssksksss506,500,500,maksssksksss506.xml,maksssksksss506.png,maksssksksss506-2092.png
2093,131,55,250,175,with_mask,maksssksksss507,400,200,maksssksksss507.xml,maksssksksss507.png,maksssksksss507-2093.png
2094,69,96,146,173,with_mask,maksssksksss508,400,240,maksssksksss508.xml,maksssksksss508.png,maksssksksss508-2094.png
2095,196,38,254,103,with_mask,maksssksksss508,400,240,maksssksksss508.xml,maksssksksss508.png,maksssksksss508-2095.png
2096,253,90,319,164,with_mask,maksssksksss508,400,240,maksssksksss508.xml,maksssksksss508.png,maksssksksss508-2096.png
2097,326,77,363,121,with_mask,maksssksksss508,400,240,maksssksksss508.xml,maksssksksss508.png,maksssksksss508-2097.png
2098,151,1,242,57,with_mask,maksssksksss509,400,225,maksssksksss509.xml,maksssksksss509.png,maksssksksss509-2098.png
2099,114,159,213,286,without_mask,maksssksksss51,301,400,maksssksksss51.xml,maksssksksss51.png,maksssksksss51-2099.png
2100,27,32,93,101,with_mask,maksssksksss510,400,267,maksssksksss510.xml,maksssksksss510.png,maksssksksss510-2100.png
2101,165,86,189,111,with_mask,maksssksksss510,400,267,maksssksksss510.xml,maksssksksss510.png,maksssksksss510-2101.png
2102,231,89,259,127,with_mask,maksssksksss510,400,267,maksssksksss510.xml,maksssksksss510.png,maksssksksss510-2102.png
2103,288,90,329,123,with_mask,maksssksksss510,400,267,maksssksksss510.xml,maksssksksss510.png,maksssksksss510-2103.png
2104,152,100,241,182,with_mask,maksssksksss511,400,294,maksssksksss511.xml,maksssksksss511.png,maksssksksss511-2104.png
2105,19,46,40,69,with_mask,maksssksksss512,400,280,maksssksksss512.xml,maksssksksss512.png,maksssksksss512-2105.png
2106,82,40,99,61,with_mask,maksssksksss512,400,280,maksssksksss512.xml,maksssksksss512.png,maksssksksss512-2106.png
2107,98,26,132,64,with_mask,maksssksksss512,400,280,maksssksksss512.xml,maksssksksss512.png,maksssksksss512-2107.png
2108,172,41,198,70,with_mask,maksssksksss512,400,280,maksssksksss512.xml,maksssksksss512.png,maksssksksss512-2108.png
2109,261,56,280,74,with_mask,maksssksksss512,400,280,maksssksksss512.xml,maksssksksss512.png,maksssksksss512-2109.png
2110,285,47,316,81,with_mask,maksssksksss512,400,280,maksssksksss512.xml,maksssksksss512.png,maksssksksss512-2110.png
2111,384,38,400,64,with_mask,maksssksksss512,400,280,maksssksksss512.xml,maksssksksss512.png,maksssksksss512-2111.png
2112,75,45,106,83,with_mask,maksssksksss513,267,400,maksssksksss513.xml,maksssksksss513.png,maksssksksss513-2112.png
2113,112,39,140,68,with_mask,maksssksksss513,267,400,maksssksksss513.xml,maksssksksss513.png,maksssksksss513-2113.png
2114,184,49,213,80,with_mask,maksssksksss513,267,400,maksssksksss513.xml,maksssksksss513.png,maksssksksss513-2114.png
2115,28,78,43,99,with_mask,maksssksksss514,400,267,maksssksksss514.xml,maksssksksss514.png,maksssksksss514-2115.png
2116,160,66,176,83,with_mask,maksssksksss514,400,267,maksssksksss514.xml,maksssksksss514.png,maksssksksss514-2116.png
2117,174,33,186,52,with_mask,maksssksksss514,400,267,maksssksksss514.xml,maksssksksss514.png,maksssksksss514-2117.png
2118,202,40,216,59,with_mask,maksssksksss514,400,267,maksssksksss514.xml,maksssksksss514.png,maksssksksss514-2118.png
2119,237,41,248,58,without_mask,maksssksksss514,400,267,maksssksksss514.xml,maksssksksss514.png,maksssksksss514-2119.png
2120,249,44,266,66,mask_incorrectly_worn,maksssksksss514,400,267,maksssksksss514.xml,maksssksksss514.png,maksssksksss514-2120.png
